datetime,cash,capital
first,100000,100000
2024-04-09T11:07:29.834557,24012.0,97702.0
2024-04-09T11:08:01.307040,19792.0,96313.0
2024-04-09T11:09:01.273318,19416.0,96301.0
2024-04-09T11:10:01.353632,19416.0,94842.0
2024-04-09T11:11:01.359715,19161.0,96292.0
2024-04-09T11:12:01.588108,19161.0,96644.0
2024-04-09T11:13:01.246785,19161.0,98225.0
2024-04-09T11:14:01.182927,19161.0,96425.0
2024-04-09T11:15:01.267707,19161.0,96644.0
2024-04-09T11:16:01.333034,19161.0,96414.0
2024-04-09T11:17:01.155973,19161.0,94819.0
2024-04-09T11:18:01.247680,19089.0,91548.0
2024-04-09T11:19:01.241041,18452.0,91529.0
2024-04-09T11:20:01.300915,18370.0,91523.0
2024-04-09T11:21:01.367287,18370.0,93346.0
2024-04-09T11:22:01.297157,18370.0,93478.0
2024-04-09T11:23:01.411785,18370.0,93257.0
2024-04-09T11:24:01.414796,18370.0,93478.0
2024-04-09T11:25:01.364540,18370.0,93478.0
2024-04-09T11:26:01.344627,18370.0,95298.0
2024-04-09T11:27:01.232120,18370.0,93346.0
2024-04-09T11:28:01.180396,18370.0,95390.0
2024-04-09T11:29:01.132326,18370.0,97210.0
2024-04-09T11:30:01.315682,18370.0,99162.0
2024-04-09T11:31:01.479012,18370.0,97210.0
2024-04-09T11:32:01.114129,18370.0,98941.0
2024-04-09T11:33:01.232682,18370.0,99162.0
2024-04-09T11:34:01.269340,18370.0,99162.0
2024-04-09T11:35:01.236393,18370.0,100761.0
2024-04-09T11:36:01.293693,18370.0,100761.0
2024-04-09T11:37:01.095181,18370.0,99030.0
2024-04-09T11:38:01.270035,18370.0,99027.0
2024-04-09T11:39:01.130815,18370.0,99374.0
2024-04-09T11:40:01.125715,18370.0,101194.0
2024-04-09T11:41:01.480241,18370.0,99595.0
2024-04-09T11:42:01.117886,18370.0,99374.0
2024-04-09T11:43:01.139765,18370.0,97775.0
2024-04-09T11:44:01.202853,18370.0,96198.0
2024-04-09T11:45:01.181962,18370.0,90824.0
2024-04-09T11:46:01.273836,18304.0,91165.0
2024-04-09T11:47:01.265635,18304.0,90944.0
2024-04-09T11:48:01.234559,18282.0,90722.0
2024-04-09T11:49:01.203327,18220.0,90941.0
2024-04-09T11:50:01.258729,18220.0,87070.0
2024-04-09T11:51:01.251150,17523.0,87266.0
2024-04-09T11:52:01.258056,17523.0,89454.0
2024-04-09T11:53:01.215856,17523.0,91288.0
2024-04-09T11:54:01.276755,17523.0,91287.0
2024-04-09T11:55:01.438665,17523.0,87620.0
2024-04-09T11:56:01.270998,17523.0,87620.0
2024-04-09T11:57:01.270731,17523.0,86008.0
2024-04-09T11:58:01.283640,17320.0,87835.0
2024-04-09T11:59:01.291273,17320.0,87613.0
2024-04-09T12:00:01.310182,17320.0,87835.0
2024-04-09T12:01:01.347172,17320.0,81875.0
2024-04-09T12:02:01.269987,16488.0,87363.0
2024-04-09T12:03:01.236650,16488.0,87365.0
2024-04-09T12:04:01.269173,16488.0,85512.0
2024-04-09T12:05:01.351711,16488.0,84021.0
2024-04-09T12:06:01.249917,16488.0,84248.0
2024-04-09T12:07:01.293803,16488.0,86101.0
2024-04-09T12:08:01.295867,16488.0,87954.0
2024-04-09T12:09:01.246836,16488.0,85877.0
2024-04-09T12:10:01.244012,16488.0,82173.0
2024-04-09T12:11:01.228233,16488.0,84026.0
2024-04-09T12:12:01.276478,16488.0,82173.0
2024-04-09T12:13:01.277231,16488.0,75208.0
2024-04-09T12:14:01.240471,15085.0,74782.0
2024-04-09T12:15:01.286406,15029.0,77656.0
2024-04-09T12:16:01.292681,15029.0,77976.0
2024-04-09T12:17:01.275880,15029.0,77745.0
2024-04-09T12:18:01.266096,15029.0,78123.0
