datetime,cash,capital
first,100000,100000
2024-04-10T12:02:04.121410,20192.0,98018.0
2024-04-10T12:03:01.146573,19743.0,98139.0
2024-04-10T12:04:01.246739,19701.0,98079.0
2024-04-10T12:05:01.278626,19673.0,97463.0
2024-04-10T12:06:01.251862,19563.0,97667.0
2024-04-10T12:07:01.220095,30724.0,98593.0
2024-04-10T12:08:01.101329,19740.0,97439.0
2024-04-10T12:09:01.076369,19589.0,98629.0
2024-04-10T12:10:01.063009,19589.0,98629.0
2024-04-10T12:11:01.058095,19589.0,98629.0
2024-04-10T12:12:01.098464,19589.0,98629.0
2024-04-10T12:13:01.019205,19589.0,97661.0
2024-04-10T12:14:01.070146,19589.0,98617.0
2024-04-10T12:15:01.109515,19589.0,98617.0
2024-04-10T12:16:01.075176,19589.0,98859.0
2024-04-10T12:17:01.141783,19589.0,98859.0
2024-04-10T12:18:01.042162,19589.0,98859.0
2024-04-10T12:19:01.227068,19589.0,99585.0
2024-04-10T12:20:01.077910,19589.0,98859.0
2024-04-10T12:21:01.460746,19589.0,98859.0
2024-04-10T12:22:01.064545,19589.0,98859.0
2024-04-10T12:23:01.101326,19589.0,98859.0
2024-04-10T12:24:01.012466,19589.0,98859.0
2024-04-10T12:25:01.054405,19589.0,97903.0
2024-04-10T12:26:01.228012,19589.0,98629.0
2024-04-10T12:27:01.110656,19589.0,98629.0
2024-04-10T12:28:01.120365,19589.0,98871.0
2024-04-10T12:29:01.108416,19589.0,99827.0
2024-04-10T12:30:01.177550,19589.0,99827.0
2024-04-10T12:31:01.004764,19589.0,99827.0
2024-04-10T12:32:01.034988,19589.0,99827.0
2024-04-10T12:33:01.028308,19589.0,99827.0
2024-04-10T12:34:01.056362,19589.0,99827.0
2024-04-10T12:35:01.112072,19589.0,99827.0
2024-04-10T12:36:01.155223,19589.0,98871.0
2024-04-10T12:37:01.052183,19589.0,98871.0
2024-04-10T12:38:01.144160,19589.0,98871.0
2024-04-10T12:39:01.063437,19589.0,98871.0
2024-04-10T12:40:01.039089,19589.0,99597.0
2024-04-10T12:41:01.079585,19589.0,100795.0
