datetime,cash,capital
first,100000,100000
2024-04-12T10:31:47.194257,20095.0,96641.0
2024-04-12T10:32:01.317809,19527.0,97292.0
2024-04-12T10:33:01.332604,19506.0,97423.0
2024-04-12T10:34:01.274415,19506.0,97423.0
2024-04-12T10:35:01.411606,19506.0,98557.0
2024-04-12T10:36:01.371615,19506.0,98474.0
2024-04-12T10:37:01.277208,19506.0,99789.0
2024-04-12T10:38:01.408717,19506.0,98205.0
2024-04-12T10:39:01.545956,19506.0,98205.0
2024-04-12T10:40:01.404509,19506.0,98337.0
2024-04-12T10:41:01.501846,19506.0,99921.0
2024-04-12T10:42:01.489698,19506.0,99936.0
2024-04-12T10:43:01.358333,19506.0,100068.0
2024-04-12T10:44:01.403908,19506.0,99388.0
2024-04-12T10:45:01.349548,19506.0,99388.0
2024-04-12T10:46:01.512099,19506.0,99486.0
2024-04-12T10:47:01.426733,19506.0,99486.0
2024-04-12T10:48:01.477247,19506.0,101202.0
2024-04-12T10:49:01.411227,19506.0,101202.0
2024-04-12T10:50:01.428689,19506.0,101119.0
2024-04-12T10:51:01.524760,19506.0,101119.0
2024-04-12T10:52:01.453506,19506.0,101251.0
2024-04-12T10:53:01.372669,19506.0,100038.0
2024-04-12T10:54:01.295637,19506.0,100669.0
2024-04-12T10:55:01.329336,19506.0,103690.0
2024-04-12T10:56:01.430556,19506.0,103690.0
2024-04-12T10:57:01.484110,19506.0,103543.0
2024-04-12T10:58:01.459441,19506.0,104223.0
2024-04-12T10:59:01.364063,19506.0,103690.0
2024-04-12T11:00:01.526733,19506.0,103059.0
2024-04-12T11:01:01.371513,19506.0,103607.0
2024-04-12T11:02:01.427057,19506.0,103460.0
2024-04-12T11:03:01.330249,19506.0,102507.0
2024-04-12T11:04:01.380208,19506.0,101959.0
2024-04-12T11:05:01.442374,19506.0,102507.0
2024-04-12T11:06:01.291718,19506.0,103592.0
2024-04-12T11:07:01.320133,19506.0,103460.0
2024-04-12T11:08:01.438594,19506.0,102927.0
2024-04-12T11:09:01.404743,19506.0,103010.0
2024-04-12T11:10:01.432044,19506.0,104643.0
2024-04-12T11:11:01.486300,19506.0,103059.0
2024-04-12T11:12:01.407062,19506.0,103010.0
2024-04-12T11:13:01.348796,19506.0,102780.0
2024-04-12T11:14:01.504019,19506.0,102780.0
2024-04-12T11:15:01.368660,19506.0,102780.0
2024-04-12T11:16:01.295643,19506.0,103044.0
2024-04-12T11:17:01.383967,19506.0,103543.0
2024-04-12T11:18:01.478558,19506.0,103411.0
2024-04-12T11:19:01.272397,19506.0,103944.0
2024-04-12T11:20:01.426335,19506.0,104854.0
2024-04-12T11:21:01.384445,19506.0,104756.0
2024-04-12T11:22:01.379368,19506.0,104756.0
2024-04-12T11:23:01.451746,19506.0,106570.0
2024-04-12T11:24:01.313031,19506.0,107397.0
2024-04-12T11:25:01.421306,19506.0,106570.0
2024-04-12T11:26:01.423503,19506.0,106619.0
2024-04-12T11:27:01.327277,19506.0,104986.0
2024-04-12T11:28:01.351815,19506.0,104854.0
2024-04-12T11:29:01.455675,19506.0,106438.0
2024-04-12T11:30:01.431167,19506.0,106971.0
2024-04-12T11:31:01.359356,19506.0,107069.0
2024-04-12T11:32:01.425702,19506.0,107749.0
2024-04-12T11:33:01.337010,19506.0,107749.0
2024-04-12T11:34:01.384787,19506.0,108561.0
2024-04-12T11:35:01.414204,19506.0,106483.0
2024-04-12T11:36:01.373921,19506.0,105579.0
2024-04-12T11:37:01.275723,19506.0,107476.0
2024-04-12T11:38:01.346329,19506.0,106928.0
2024-04-12T11:39:01.237604,19506.0,106943.0
2024-04-12T11:40:01.342910,19506.0,106845.0
2024-04-12T11:41:01.412633,19506.0,106845.0
2024-04-12T11:42:01.261020,19506.0,108659.0
2024-04-12T11:43:01.208181,19506.0,108791.0
2024-04-12T11:44:01.471434,19506.0,108561.0
2024-04-12T11:45:01.353036,19506.0,108512.0
2024-04-12T11:46:01.311432,19506.0,108644.0
2024-04-12T11:47:01.329677,19506.0,109192.0
2024-04-12T11:48:01.266332,19506.0,108830.0
2024-04-12T11:49:01.252531,19506.0,108913.0
2024-04-12T11:50:01.268761,19506.0,108913.0
2024-04-12T11:51:01.354086,19506.0,109192.0
2024-04-12T11:52:01.373827,19506.0,110776.0
2024-04-12T11:53:01.350171,19506.0,112492.0
2024-04-12T11:54:01.315301,19506.0,110908.0
2024-04-12T11:55:01.319297,19506.0,112492.0
2024-04-12T11:56:01.344280,19506.0,112492.0
2024-04-12T11:57:01.303467,19506.0,112722.0
2024-04-12T11:58:01.342984,19506.0,110776.0
2024-04-12T11:59:01.318165,19506.0,112360.0
2024-04-12T12:00:01.490807,19506.0,112624.0
2024-04-12T12:01:01.281097,19506.0,112722.0
2024-04-12T12:02:01.466330,19506.0,114306.0
2024-04-12T12:03:01.292870,19506.0,114487.0
2024-04-12T12:04:01.221704,19506.0,114223.0
2024-04-12T12:05:01.476330,19506.0,114355.0
2024-04-12T12:06:01.424352,19506.0,114091.0
2024-04-12T12:07:01.297500,19506.0,114174.0
2024-04-12T12:08:01.337123,19506.0,114355.0
2024-04-12T12:09:01.326040,19506.0,114223.0
2024-04-12T12:10:01.286377,19506.0,114355.0
2024-04-12T12:11:01.301952,19506.0,114453.0
2024-04-12T12:12:01.178280,19506.0,114585.0
2024-04-12T12:13:01.205818,19506.0,114585.0
2024-04-12T12:14:01.195850,19506.0,115670.0
2024-04-12T12:15:01.171637,19506.0,114990.0
2024-04-12T12:16:01.298095,19506.0,114990.0
2024-04-12T12:17:01.217100,19506.0,115122.0
2024-04-12T12:18:01.197141,19506.0,116755.0
2024-04-12T12:19:01.237953,19506.0,116979.0
2024-04-12T12:20:01.347964,19506.0,112460.0
2024-04-12T12:21:01.285342,35826.0,115570.0
2024-04-12T12:22:01.297092,23188.0,114949.0
2024-04-12T12:23:01.323767,23070.0,115072.0
2024-04-12T12:24:01.254483,25183.0,115281.0
2024-04-12T12:25:01.339154,23131.0,115308.0
2024-04-12T12:26:01.257005,23098.0,115022.0
2024-04-12T12:27:01.234037,23065.0,115439.0
2024-04-12T12:28:01.159184,23065.0,115604.0
2024-04-12T12:29:01.407384,23065.0,115684.0
2024-04-12T12:30:01.326485,23065.0,115817.0
2024-04-12T12:31:01.248518,23065.0,116165.0
2024-04-12T12:32:01.258679,23065.0,114465.0
2024-04-12T12:33:01.307816,22977.0,114675.0
2024-04-12T12:34:01.373601,22977.0,114760.0
2024-04-12T12:35:01.362303,22977.0,114845.0
2024-04-12T12:36:01.376530,22977.0,114925.0
2024-04-12T12:37:01.432873,22977.0,114979.0
2024-04-12T12:38:01.417951,22977.0,113443.0
2024-04-12T12:39:01.428923,22838.0,109768.0
2024-04-12T12:40:01.593621,22184.0,111666.0
2024-04-12T12:41:01.527153,22184.0,111985.0
2024-04-12T12:42:01.465078,22184.0,111666.0
2024-04-12T12:43:01.478627,22184.0,111666.0
2024-04-12T12:44:01.508688,22184.0,111902.0
2024-04-12T12:45:01.554658,22184.0,111902.0
2024-04-12T12:46:01.484751,22184.0,111900.0
2024-04-12T12:47:01.466878,22184.0,110229.0
2024-04-12T12:48:01.515096,22127.0,110376.0
2024-04-12T12:49:01.524350,22127.0,110376.0
2024-04-12T12:50:01.435029,22127.0,110458.0
2024-04-12T12:51:01.431793,22127.0,112220.0
2024-04-12T12:52:01.514961,22127.0,112220.0
2024-04-12T12:53:01.461657,22127.0,112220.0
2024-04-12T12:54:01.415531,22127.0,112455.0
2024-04-12T12:55:01.521453,22127.0,112220.0
2024-04-12T12:56:01.352038,22127.0,112622.0
2024-04-12T12:57:01.554880,22127.0,112220.0
2024-04-12T12:58:01.422679,22127.0,114146.0
2024-04-12T12:59:01.355640,22127.0,114146.0
2024-04-12T13:00:01.465174,22127.0,114448.0
2024-04-12T13:01:01.409694,22127.0,114298.0
2024-04-12T13:02:01.353180,22127.0,112539.0
2024-04-12T13:03:01.397532,22127.0,110762.0
2024-04-12T13:04:01.409585,22127.0,112608.0
2024-04-12T13:05:01.422746,22127.0,112606.0
2024-04-12T13:06:01.359047,22127.0,112691.0
2024-04-12T13:07:01.335880,22127.0,114533.0
2024-04-12T13:08:01.363136,22127.0,114683.0
2024-04-12T13:09:01.333927,22127.0,113076.0
2024-04-12T13:10:01.377500,22127.0,110999.0
2024-04-12T13:11:01.469657,22127.0,111080.0
2024-04-12T13:12:01.446077,22127.0,111082.0
2024-04-12T13:13:01.530421,22127.0,111000.0
2024-04-12T13:14:01.503516,22127.0,110765.0
2024-04-12T13:15:01.486667,22127.0,110680.0
2024-04-12T13:16:01.458921,22127.0,114212.0
2024-04-12T13:17:01.520499,22127.0,114214.0
2024-04-12T13:18:01.457670,22127.0,114364.0
2024-04-12T13:19:01.485930,22127.0,114364.0
2024-04-12T13:20:01.428837,22127.0,109238.0
2024-04-12T13:21:01.310025,21978.0,107389.0
2024-04-12T13:22:01.434862,21634.0,105530.0
2024-04-12T13:23:01.440663,21365.0,105525.0
2024-04-12T13:24:01.459785,21237.0,105771.0
2024-04-12T13:25:01.491209,21205.0,103917.0
2024-04-12T13:26:01.390768,20883.0,106017.0
2024-04-12T13:27:01.400967,20883.0,104167.0
2024-04-12T13:28:01.505741,20883.0,104167.0
2024-04-12T13:29:01.442969,20883.0,104084.0
2024-04-12T13:30:01.320210,69966.0,104331.0
2024-04-12T13:31:01.161034,20915.0,103484.0
2024-04-12T13:32:01.161448,20779.0,102284.0
2024-04-12T13:33:01.325876,20609.0,101971.0
2024-04-12T13:34:01.371393,20507.0,103282.0
2024-04-12T13:35:01.245773,20507.0,103282.0
2024-04-12T13:36:01.217472,20507.0,103359.0
2024-04-12T13:37:01.253973,20507.0,103282.0
2024-04-12T13:38:01.298993,20507.0,103282.0
2024-04-12T13:39:01.158987,20507.0,103282.0
2024-04-12T13:40:01.356250,20507.0,103395.0
2024-04-12T13:41:01.217400,20507.0,103318.0
2024-04-12T13:42:01.169624,20507.0,103431.0
2024-04-12T13:43:01.202284,20507.0,103503.0
2024-04-12T13:44:01.225738,20507.0,102145.0
2024-04-12T13:45:01.325528,20507.0,103426.0
2024-04-12T13:46:01.318364,20507.0,104553.0
2024-04-12T13:47:01.287711,20507.0,103220.0
2024-04-12T13:48:01.302564,20507.0,100658.0
2024-04-12T13:49:01.402369,20348.0,100599.0
2024-04-12T13:50:01.627279,20255.0,100479.0
2024-04-12T13:51:01.597327,20192.0,99197.0
2024-04-12T13:52:01.480663,20033.0,100718.0
2024-04-12T13:53:01.462889,20033.0,102005.0
2024-04-12T13:54:01.342816,20033.0,102093.0
2024-04-12T13:55:01.448843,20033.0,102170.0
2024-04-12T13:56:01.403243,20033.0,102102.0
2024-04-12T13:57:01.438412,20033.0,102102.0
2024-04-12T13:58:01.388498,20033.0,103312.0
2024-04-12T13:59:01.315894,20033.0,103466.0
2024-04-12T14:00:01.451670,20033.0,103466.0
2024-04-12T14:01:01.344712,20033.0,104744.0
2024-04-12T14:02:01.322866,20033.0,104779.0
2024-04-12T14:03:01.343342,20033.0,104865.0
2024-04-12T14:04:01.402132,20033.0,104978.0
2024-04-12T14:05:01.285493,20033.0,106156.0
2024-04-12T14:06:01.096207,20033.0,104656.0
2024-04-12T14:07:01.290141,20033.0,103523.0
2024-04-12T14:08:01.201409,20033.0,100795.0
2024-04-12T14:09:01.238585,20033.0,99239.0
2024-04-12T14:10:01.299070,19936.0,100723.0
2024-04-12T14:11:01.244478,19936.0,100800.0
2024-04-12T14:12:01.354970,19936.0,99507.0
2024-04-12T14:13:01.246105,19936.0,102165.0
2024-04-12T14:14:01.239292,19936.0,102099.0
2024-04-12T14:15:01.225788,19936.0,103464.0
2024-04-12T14:16:01.231636,19936.0,103310.0
2024-04-12T14:17:01.219323,19936.0,102110.0
2024-04-12T14:18:01.196346,19936.0,102110.0
2024-04-12T14:19:01.230082,19936.0,103409.0
2024-04-12T14:20:01.211150,19936.0,104763.0
2024-04-12T14:21:01.229136,19936.0,104609.0
2024-04-12T14:22:01.282076,19936.0,105897.0
2024-04-12T14:23:01.236091,19936.0,104609.0
2024-04-12T14:24:01.210601,19936.0,107108.0
2024-04-12T14:25:01.330045,19936.0,108363.0
2024-04-12T14:26:01.326895,19936.0,108429.0
2024-04-12T14:27:01.310138,19936.0,109651.0
2024-04-12T14:28:01.319037,19936.0,111082.0
