datetime,cash,capital
2024-04-11T11:09:01.334737,17071.0,97826.0
2024-04-11T11:10:01.355208,17071.0,94477.0
2024-04-11T11:11:01.499073,17071.0,91411.0
2024-04-11T11:12:01.372027,17071.0,91055.0
2024-04-11T11:13:01.652210,17071.0,91411.0
2024-04-11T11:14:01.355843,17071.0,91411.0
2024-04-11T11:15:01.426635,17071.0,91411.0
2024-04-11T11:16:01.334548,17071.0,89642.0
2024-04-11T11:17:01.427952,17071.0,81996.0
2024-04-11T11:18:01.467591,16489.0,82287.0
2024-04-11T11:19:01.503570,16484.0,85670.0
2024-04-11T11:20:01.503381,16484.0,85670.0
2024-04-11T11:21:01.467161,16484.0,85670.0
2024-04-11T11:22:01.408707,16484.0,83773.0
2024-04-11T11:23:01.454834,16484.0,79223.0
2024-04-11T11:24:01.608848,15930.0,84076.0
2024-04-11T11:25:01.487801,15930.0,85626.0
2024-04-11T11:26:01.404979,15930.0,85982.0
2024-04-11T11:27:01.451382,15930.0,87731.0
2024-04-11T11:28:01.588303,15930.0,85937.0
2024-04-11T11:29:01.382613,15930.0,87731.0
2024-04-11T11:30:01.483184,15930.0,87731.0
2024-04-11T11:31:01.451016,15930.0,87243.0
2024-04-11T11:32:01.540842,15930.0,85825.0
2024-04-11T11:33:01.464675,15930.0,81034.0
2024-04-11T11:34:01.451037,15930.0,85937.0
2024-04-11T11:35:01.442762,15930.0,82584.0
2024-04-11T11:36:01.530354,15930.0,82228.0
2024-04-11T11:37:01.546732,15930.0,81034.0
2024-04-11T11:38:01.382221,15930.0,80434.0
2024-04-11T11:39:01.436618,15930.0,78884.0
2024-04-11T11:40:01.459622,15871.0,78873.0
2024-04-11T11:41:01.354100,15835.0,77121.0
2024-04-11T11:42:01.377848,15489.0,71426.0
2024-04-11T11:43:01.305195,14372.0,70625.0
2024-04-11T11:44:01.247098,14216.0,72840.0
2024-04-11T11:45:01.489722,14216.0,81978.0
2024-04-11T11:46:01.479773,14216.0,76964.0
2024-04-11T11:47:01.348808,14216.0,76244.0
2024-04-11T11:48:01.371553,14216.0,72226.0
2024-04-11T11:49:01.303296,14216.0,72586.0
2024-04-11T11:50:01.271051,14216.0,72946.0
2024-04-11T11:51:01.288281,14216.0,71336.0
2024-04-11T11:52:01.576813,14216.0,71696.0
2024-04-11T11:53:01.267148,14216.0,71336.0
2024-04-11T11:54:01.359249,14216.0,71336.0
2024-04-11T11:55:01.412458,14216.0,71336.0
2024-04-11T11:56:01.360302,14216.0,69726.0
2024-04-11T11:57:01.389781,14057.0,69098.0
2024-04-11T11:58:01.387764,13922.0,67462.0
2024-04-11T11:59:01.349878,13570.0,59768.0
2024-04-11T12:00:01.495290,12044.0,58040.0
2024-04-11T12:01:01.735888,11691.0,59137.0
2024-04-11T12:02:01.398436,11691.0,60364.0
2024-04-11T12:03:01.796161,11691.0,63386.0
2024-04-11T12:04:01.387879,11691.0,63656.0
2024-04-11T12:05:01.711058,11691.0,63781.0
2024-04-11T12:06:01.517953,11691.0,63810.0
2024-04-11T12:07:01.380790,11691.0,63410.0
2024-04-11T12:08:01.368425,11691.0,63439.0
2024-04-11T12:09:01.485608,11691.0,63680.0
2024-04-11T12:10:01.424655,11691.0,65408.0
2024-04-11T12:11:01.700983,11691.0,63680.0
2024-04-11T12:12:01.524885,11691.0,65408.0
2024-04-11T12:13:01.391637,11691.0,64080.0
2024-04-11T12:14:01.672299,11691.0,64051.0
2024-04-11T12:15:01.433076,11691.0,63810.0
2024-04-11T12:16:01.428911,11691.0,64080.0
2024-04-11T12:17:01.407722,11691.0,64051.0
2024-04-11T12:18:01.422058,11691.0,64080.0
2024-04-11T12:19:01.391349,11691.0,63810.0
2024-04-11T12:20:01.367327,11691.0,62183.0
2024-04-11T12:21:01.381895,11691.0,63680.0
2024-04-11T12:22:01.387955,11691.0,62053.0
2024-04-11T12:23:01.337066,11691.0,61682.0
2024-04-11T12:24:01.328753,11691.0,58008.0
2024-04-11T12:25:01.430539,11671.0,59100.0
2024-04-11T12:26:01.355912,11671.0,57876.0
2024-04-11T12:27:01.447934,11650.0,57873.0
2024-04-11T12:28:01.389579,11635.0,63278.0
2024-04-11T12:29:01.356337,11635.0,63284.0
2024-04-11T12:30:01.777649,11635.0,63452.0
2024-04-11T12:31:01.642942,11635.0,63792.0
2024-04-11T12:32:01.362210,11635.0,63421.0
2024-04-11T12:33:01.647406,11635.0,62053.0
2024-04-11T12:34:01.397955,11635.0,62053.0
2024-04-11T12:35:01.384432,11635.0,62053.0
2024-04-11T12:36:01.386241,11635.0,58247.0
2024-04-11T12:37:01.394772,11635.0,58278.0
2024-04-11T12:38:01.342947,11635.0,61922.0
2024-04-11T12:39:01.375278,11635.0,61657.0
2024-04-11T12:40:01.371183,11635.0,61763.0
2024-04-11T12:41:01.319552,11635.0,63125.0
2024-04-11T12:42:01.511658,11635.0,61657.0
2024-04-11T12:43:01.352919,11635.0,57982.0
2024-04-11T12:44:01.431070,11631.0,57610.0
2024-04-11T12:45:01.426390,11596.0,61380.0
2024-04-11T12:46:01.334188,11596.0,58241.0
2024-04-11T12:47:01.355945,11596.0,58241.0
2024-04-11T12:48:01.412413,11596.0,57870.0
2024-04-11T12:49:01.374527,11596.0,57970.0
2024-04-11T12:50:01.664282,11596.0,56492.0
2024-04-11T12:51:01.284509,11428.0,56216.0
2024-04-11T12:52:01.262387,11306.0,56847.0
2024-04-11T12:53:01.236737,11306.0,56887.0
2024-04-11T12:54:01.341306,11306.0,58213.0
2024-04-11T12:55:01.386099,11306.0,61519.0
2024-04-11T12:56:01.363837,11306.0,61617.0
2024-04-11T12:57:01.343459,11306.0,61519.0
2024-04-11T12:58:01.344550,11306.0,62040.0
2024-04-11T12:59:01.238923,11306.0,60251.0
2024-04-11T13:00:01.475816,11306.0,61735.0
2024-04-11T13:01:01.390562,11306.0,61627.0
2024-04-11T13:02:01.263164,11306.0,56552.0
2024-04-11T13:03:01.324115,11306.0,56454.0
2024-04-11T13:04:01.245947,11306.0,55413.0
2024-04-11T13:05:01.116684,13316.0,56794.0
2024-04-11T13:06:01.171649,30450.0,57306.0
2024-04-11T13:07:01.132096,11487.0,56787.0
2024-04-11T13:08:01.376310,11395.0,56186.0
2024-04-11T13:09:01.178738,11293.0,55507.0
2024-04-11T13:10:01.072561,11127.0,56173.0
2024-04-11T13:11:01.158000,11127.0,51561.0
2024-04-11T13:12:01.126981,10376.0,50901.0
2024-04-11T13:13:01.223758,10205.0,50044.0
2024-04-11T13:14:01.453210,10036.0,49476.0
2024-04-11T13:15:01.213746,9934.0,49406.0
2024-04-11T13:16:01.131601,9924.0,50756.0
2024-04-11T13:17:01.481909,9924.0,49464.0
2024-04-11T13:18:01.160301,9920.0,49463.0
2024-04-11T13:19:01.150637,9916.0,49400.0
2024-04-11T13:20:01.170234,9916.0,52676.0
2024-04-11T13:21:01.114081,9916.0,59144.0
2024-04-11T13:22:01.164052,9916.0,56926.0
2024-04-11T13:23:01.378793,9916.0,55194.0
2024-04-11T13:24:01.531961,9916.0,52294.0
2024-04-11T13:25:01.177700,9916.0,53226.0
2024-04-11T13:26:01.240744,9916.0,54708.0
2024-04-11T13:27:01.203932,9916.0,54708.0
2024-04-11T13:28:01.189651,9916.0,54646.0
2024-04-11T13:29:01.160471,9916.0,55258.0
2024-04-11T13:30:01.268775,9916.0,53164.0
2024-04-11T13:31:01.217272,9916.0,53102.0
2024-04-11T13:32:01.201356,9916.0,54646.0
2024-04-11T13:33:01.260039,9916.0,54096.0
2024-04-11T13:34:01.185881,9916.0,53040.0
2024-04-11T13:35:01.234442,9916.0,53102.0
2024-04-11T13:36:01.218510,9916.0,51558.0
2024-04-11T13:37:01.232083,9916.0,51496.0
2024-04-11T13:38:01.531636,9916.0,51496.0
2024-04-11T13:39:01.174462,9916.0,51008.0
2024-04-11T13:40:01.605148,9916.0,49464.0
2024-04-11T13:41:01.330720,9912.0,49463.0
2024-04-11T13:42:01.210535,9912.0,49274.0
2024-04-11T13:43:01.211085,9892.0,48723.0
2024-04-11T13:44:01.187317,9844.0,50260.0
2024-04-11T13:45:01.270380,9844.0,51807.0
2024-04-11T13:46:01.251230,9844.0,53966.0
2024-04-11T13:47:01.173423,9844.0,50260.0
2024-04-11T13:48:01.233869,9844.0,50807.0
2024-04-11T13:49:01.190987,9844.0,51742.0
2024-04-11T13:50:01.499432,9844.0,52289.0
2024-04-11T13:51:01.208526,9844.0,52901.0
2024-04-11T13:52:01.232336,9844.0,52901.0
2024-04-11T13:53:01.228719,9844.0,53513.0
2024-04-11T13:54:01.181343,9844.0,54448.0
2024-04-11T13:55:01.442829,9844.0,54448.0
2024-04-11T13:56:01.186161,9844.0,54383.0
2024-04-11T13:57:01.201718,9844.0,54995.0
2024-04-11T13:58:01.219502,9844.0,52836.0
2024-04-11T13:59:01.153422,9844.0,52771.0
2024-04-11T14:00:01.588314,9844.0,52771.0
2024-04-11T14:01:01.182829,9844.0,53318.0
2024-04-11T14:02:01.117727,9844.0,54930.0
2024-04-11T14:03:01.156150,9844.0,60860.0
2024-04-11T14:04:01.227725,9844.0,58089.0
2024-04-11T14:05:01.182423,9844.0,57701.0
2024-04-11T14:06:01.206160,9844.0,60248.0
2024-04-11T14:07:01.145568,9844.0,62472.0
2024-04-11T14:08:01.447979,52684.0,66814.0
2024-04-11T14:09:01.400174,13400.0,68490.0
2024-04-11T14:10:01.153815,13400.0,67899.0
2024-04-11T14:11:01.147367,13400.0,67991.0
2024-04-11T14:12:01.175281,13400.0,66627.0
2024-04-11T14:13:01.195934,13384.0,67715.0
2024-04-11T14:14:01.170965,13384.0,66715.0
2024-04-11T14:15:01.188663,13376.0,67077.0
2024-04-11T14:16:01.254898,13376.0,66369.0
2024-04-11T14:17:01.466962,13288.0,65723.0
2024-04-11T14:18:01.212015,13193.0,66076.0
2024-04-11T14:19:01.150397,13193.0,66310.0
2024-04-11T14:20:01.188779,13193.0,66674.0
2024-04-11T14:21:01.231488,13193.0,65074.0
2024-04-11T14:22:01.203387,13029.0,66042.0
2024-04-11T14:23:01.238123,13029.0,64963.0
2024-04-11T14:24:01.174603,13021.0,64416.0
2024-04-11T14:25:01.155457,12913.0,63990.0
2024-04-11T14:26:01.097735,12868.0,63003.0
2024-04-11T14:27:01.070862,12644.0,63834.0
2024-04-11T14:28:01.124419,12644.0,63931.0
2024-04-11T14:29:01.101767,12644.0,61660.0
2024-04-11T14:30:01.184592,12402.0,60643.0
2024-04-11T14:31:01.091750,12160.0,59996.0
2024-04-11T14:32:01.164509,12037.0,59991.0
2024-04-11T14:33:01.158307,12037.0,59900.0
2024-04-11T14:34:01.134961,12037.0,59531.0
2024-04-11T14:35:01.151209,11936.0,60176.0
2024-04-11T14:36:01.164779,11936.0,60176.0
2024-04-11T14:37:01.159549,11936.0,59809.0
2024-04-11T14:38:01.165856,11936.0,58797.0
2024-04-11T14:39:01.493250,11804.0,59804.0
2024-04-11T14:40:01.137870,11804.0,59163.0
2024-04-11T14:41:01.143108,11804.0,59163.0
2024-04-11T14:42:01.134855,11804.0,55855.0
2024-04-11T14:43:01.084889,11218.0,57388.0
2024-04-11T14:44:01.137686,11218.0,57006.0
2024-04-11T14:45:01.166293,11218.0,54804.0
2024-04-11T14:46:01.189117,10996.0,53906.0
2024-04-11T14:47:01.136430,10822.0,54551.0
2024-04-11T14:48:01.098557,10822.0,53255.0
2024-04-11T14:49:01.105410,10688.0,53010.0
2024-04-11T14:50:01.181835,10631.0,52622.0
2024-04-11T14:51:01.178498,10574.0,51572.0
2024-04-11T14:52:01.164717,10332.0,51559.0
2024-04-11T14:53:01.153909,10332.0,52371.0
2024-04-11T14:54:01.135047,10332.0,53280.0
2024-04-11T14:55:01.568943,10332.0,50671.0
2024-04-11T14:56:01.572915,10164.0,51304.0
2024-04-11T14:57:01.282750,10164.0,49578.0
2024-04-11T14:58:01.114565,9957.0,49824.0
2024-04-11T14:59:01.147167,9957.0,50629.0
2024-04-11T15:00:01.164043,9957.0,52497.0
2024-04-11T15:01:01.159345,9957.0,50606.0
2024-04-11T15:02:01.161543,9957.0,51434.0
2024-04-11T15:03:01.184562,9957.0,50859.0
2024-04-11T15:04:01.293507,9957.0,47951.0
2024-04-11T15:05:01.147804,9633.0,49383.0
2024-04-11T15:06:01.161186,9633.0,46193.0
2024-04-11T15:07:01.133894,9282.0,45798.0
2024-04-11T15:08:01.130382,9183.0,44287.0
2024-04-11T15:09:01.193599,8910.0,44000.0
2024-04-11T15:10:01.186137,8856.0,44419.0
2024-04-11T15:11:01.139918,8856.0,42636.0
2024-04-11T15:12:01.131565,8562.0,44122.0
2024-04-11T15:13:01.112144,8562.0,42341.0
2024-04-11T15:14:01.160428,8505.0,43850.0
2024-04-11T15:15:01.276568,8505.0,46050.0
2024-04-11T15:16:01.107284,8505.0,48760.0
2024-04-11T15:17:01.213205,8505.0,42073.0
2024-04-11T15:18:01.129898,8458.0,42352.0
2024-04-11T15:19:01.167693,8458.0,39959.0
2024-04-11T15:20:01.102135,8015.0,45032.0
2024-04-11T15:21:01.090810,8015.0,43616.0
2024-04-11T15:22:01.162814,8015.0,40254.0
2024-04-11T15:23:01.137180,8015.0,37214.0
2024-04-11T15:24:01.190961,7477.0,38655.0
2024-04-11T15:25:01.110443,7477.0,37835.0
2024-04-11T15:26:01.159284,7477.0,35171.0
2024-04-11T15:27:01.019413,7053.0,33271.0
2024-04-11T15:28:01.008146,6683.0,38959.0
2024-04-11T15:29:01.045902,6683.0,36228.0
2024-04-11T15:30:01.057651,6683.0,33174.0
2024-04-11T15:31:01.113844,6655.0,31595.0
2024-04-11T15:32:01.355887,6328.0,30783.0
2024-04-11T15:33:01.058363,6190.0,35924.0
2024-04-11T15:34:00.994288,6190.0,37856.0
2024-04-11T15:35:01.126102,6190.0,31496.0
2024-04-11T15:36:01.152348,6190.0,31920.0
2024-04-11T15:37:00.983687,6190.0,30034.0
2024-04-11T15:38:01.016794,6021.0,32369.0
2024-04-11T15:39:01.038877,6021.0,31942.0
2024-04-11T15:40:01.329534,6021.0,29092.0
2024-04-11T15:41:01.123498,5841.0,24746.0
2024-04-11T15:42:01.401107,4958.0,23428.0
2024-04-11T15:43:01.030000,4693.0,24770.0
2024-04-11T15:44:01.029067,4693.0,23498.0
2024-04-11T15:45:00.980431,4693.0,18739.0
2024-04-11T15:46:01.105545,3752.0,16353.0
2024-04-11T15:47:01.347564,3291.0,16161.0
2024-04-11T15:48:01.030322,3243.0,19001.0
2024-04-11T15:49:00.962446,3243.0,20725.0
2024-04-11T15:50:01.016765,31262.0,31262.0
2024-04-11T15:51:01.068369,6330.0,30420.0
2024-04-11T15:52:00.958590,6330.0,35165.0
2024-04-11T15:53:01.053593,6330.0,31833.0
2024-04-11T15:54:00.942269,6330.0,32516.0
2024-04-11T15:55:01.014829,34435.0,34435.0
2024-04-11T15:56:01.031973,6915.0,27541.0
2024-04-11T15:57:01.073784,5528.0,23648.0
2024-04-11T15:58:01.006485,4736.0,16856.0
2024-04-11T15:59:01.038149,31765.0,31765.0
2024-04-11T15:59:01.038201,31765.0,31765.0
