datetime,ticker,n_contracts,side,curr_ask,ev
2024-04-10T13:27:00.807667,INX-24APR10-B5137,11.0,yes,19,2.6344428918201253
2024-04-10T13:27:00.863409,INX-24APR10-B5162,22.0,yes,35,9.043130977990103
2024-04-10T13:27:00.916602,INX-24APR10-B5212,3.0,no,92,3.440252367383337
2024-04-10T13:28:00.759472,INX-24APR10-B5162,6.0,yes,35,8.975433135293969
2024-04-10T13:28:00.817008,INX-24APR10-B5187,1.0,yes,26,1.3929606170871267
2024-04-10T13:30:01.425872,INX-24APR10-B5137,-1453.0,yes,24,0
2024-04-10T13:31:00.764878,INX-24APR10-T5100,21.0,no,98,1.6344300087985317
2024-04-10T13:31:00.824799,INX-24APR10-B5112,22.0,no,92,1.6154583171287697
2024-04-10T13:31:00.875682,INX-24APR10-B5137,388.0,yes,24,7.2035677710694515
2024-04-10T13:31:00.930087,INX-24APR10-B5162,300.0,yes,35,8.122222267020952
2024-04-10T13:31:00.982032,INX-24APR10-B5187,66.0,no,79,4.036961879385913
2024-04-10T13:31:01.036934,INX-24APR10-B5212,42.0,no,95,3.134444481470311
2024-04-10T13:31:01.369877,INX-24APR10-B5187,-67.0,yes,21,0
2024-04-10T13:32:00.873323,INX-24APR10-B5112,4.0,no,90,3.671316687166268
2024-04-10T13:32:00.927829,INX-24APR10-B5137,17.0,yes,27,4.229842678010151
2024-04-10T13:32:00.981259,INX-24APR10-B5162,30.0,yes,34,9.241959118457252
2024-04-10T13:32:01.039869,INX-24APR10-B5187,1.0,no,82,1.084873539701917
2024-04-10T13:32:01.094588,INX-24APR10-B5212,2.0,no,96,2.1647854523993004
2024-04-10T13:33:00.816693,INX-24APR10-B5112,1.0,no,86,8.749635072362437
2024-04-10T13:33:00.874973,INX-24APR10-B5162,6.0,yes,30,14.235838418637272
2024-04-10T13:33:00.927799,INX-24APR10-B5187,2.0,yes,16,2.988589359695652
2024-04-10T13:33:01.311614,INX-24APR10-B5187,-3.0,no,84,0
2024-04-10T13:34:00.801289,INX-24APR10-T5100,2.0,no,92,6.996904615907567
2024-04-10T13:34:00.913936,INX-24APR10-B5137,11.0,yes,28,11.953470694326256
2024-04-10T13:34:00.970109,INX-24APR10-B5162,7.0,yes,29,7.883558507552024
2024-04-10T13:34:01.024894,INX-24APR10-B5187,1.0,no,86,4.561338590955572
2024-04-10T13:35:00.835237,INX-24APR10-B5137,5.0,yes,27,14.583664074552665
2024-04-10T13:35:00.889979,INX-24APR10-B5162,2.0,yes,29,5.924676397109536
2024-04-10T13:35:00.947178,INX-24APR10-B5187,1.0,no,84,7.942955364987654
2024-04-10T13:36:00.930236,INX-24APR10-B5137,1.0,yes,28,13.689543816075343
2024-04-10T13:37:00.928872,INX-24APR10-B5137,2.0,yes,28,13.772640994570544
2024-04-10T13:37:00.982595,INX-24APR10-B5162,1.0,yes,28,7.062559623441324
2024-04-10T13:38:00.839355,INX-24APR10-B5137,3.0,yes,28,15.457927978545698
2024-04-10T13:40:00.942500,INX-24APR10-B5137,1.0,yes,29,15.008030926903551
2024-04-10T13:42:00.831860,INX-24APR10-B5137,2.0,yes,30,15.577446542694105
2024-04-10T13:42:01.331247,INX-24APR10-B5112,-30.0,no,82,0
2024-04-10T13:43:00.787682,INX-24APR10-T5100,4.0,no,93,5.512277261001572
2024-04-10T13:43:00.844251,INX-24APR10-B5137,32.0,yes,30,14.447209026917776
2024-04-10T13:43:00.902107,INX-24APR10-B5162,9.0,yes,28,3.8887958148250448
2024-04-10T13:43:00.953555,INX-24APR10-B5187,5.0,no,87,7.138910337143528
2024-04-10T13:43:01.013133,INX-24APR10-B5212,1.0,no,97,2.7335629661729683
2024-04-10T13:46:00.953938,INX-24APR10-B5137,1.0,yes,31,14.20322291943075
2024-04-10T13:47:00.864742,INX-24APR10-B5137,1.0,yes,31,14.229435699084895
2024-04-10T13:59:01.363128,INX-24APR10-B5137,-464.0,yes,25,0
2024-04-10T13:59:01.363209,INX-24APR10-B5187,-7.0,no,79,0
2024-04-10T14:00:00.802437,INX-24APR10-T5100,9.0,no,97,2.8376817948283986
2024-04-10T14:00:00.858560,INX-24APR10-B5112,16.0,no,90,4.900489158369965
2024-04-10T14:00:00.917574,INX-24APR10-B5137,84.0,yes,26,7.092544043108894
2024-04-10T14:00:00.973191,INX-24APR10-B5162,125.0,yes,33,13.419976287346984
2024-04-10T14:00:01.029835,INX-24APR10-B5187,22.0,no,80,5.746739625044128
2024-04-10T14:00:01.087831,INX-24APR10-B5212,13.0,no,95,4.079161215668734
2024-04-10T14:01:00.961240,INX-24APR10-B5162,1.0,yes,33,13.568473452481626
2024-04-10T14:02:00.939235,INX-24APR10-B5137,2.0,yes,25,10.00125678223533
2024-04-10T14:02:00.996997,INX-24APR10-B5162,1.0,yes,33,12.63144738074034
2024-04-10T14:04:00.966636,INX-24APR10-B5162,1.0,yes,33,15.850670038273556
2024-04-10T14:17:01.235449,INX-24APR10-B5137,-86.0,yes,24,0
2024-04-10T14:18:00.722881,INX-24APR10-B5112,3.0,no,92,6.209164914620729
2024-04-10T14:18:00.777946,INX-24APR10-B5137,1.0,no,74,2.2964167325166756
2024-04-10T14:18:00.839738,INX-24APR10-B5162,22.0,yes,37,15.627608219464818
2024-04-10T14:18:00.895288,INX-24APR10-B5212,1.0,no,96,2.6728375218481517
2024-04-10T14:19:00.984172,INX-24APR10-B5162,1.0,yes,37,13.400811828453051
2024-04-10T14:19:01.428762,INX-24APR10-B5137,-1.0,no,71,0
2024-04-10T14:20:00.871115,INX-24APR10-B5137,1.0,yes,29,6.703615161350882
2024-04-10T14:20:00.930693,INX-24APR10-B5162,2.0,yes,36,12.32536988079704
2024-04-10T14:21:00.800626,INX-24APR10-B5137,2.0,yes,26,10.571269629171269
2024-04-10T14:21:00.857396,INX-24APR10-B5162,1.0,yes,38,9.92266401174912
2024-04-10T14:24:01.194773,INX-24APR10-B5137,-3.0,yes,31,0
2024-04-10T14:25:00.912984,INX-24APR10-B5137,3.0,yes,33,8.38369372811566
2024-04-10T14:25:00.968941,INX-24APR10-B5162,3.0,yes,35,9.827746864349407
2024-04-10T14:26:00.877004,INX-24APR10-B5137,2.0,yes,32,9.467817333405726
2024-04-10T14:26:00.933974,INX-24APR10-B5162,1.0,yes,36,8.950114386164643
2024-04-10T14:53:01.229279,INX-24APR10-B5137,-5.0,yes,34,0
2024-04-10T14:59:00.839771,INX-24APR10-B5137,1.0,yes,41,16.11600104848241
2024-04-10T15:00:00.837772,INX-24APR10-B5137,3.0,yes,41,16.384363012105077
2024-04-10T15:01:00.808621,INX-24APR10-B5137,2.0,yes,41,19.13159247180822
2024-04-10T15:01:01.257936,INX-24APR10-B5162,-736.0,yes,35,0
2024-04-10T15:02:01.091535,INX-24APR10-T5100,17.0,no,98,1.958183270476738
2024-04-10T15:02:01.143398,INX-24APR10-B5112,45.0,no,88,4.502420051893324
2024-04-10T15:02:01.200873,INX-24APR10-B5137,329.0,yes,44,16.451058350370445
2024-04-10T15:02:01.259117,INX-24APR10-B5162,25.0,no,67,1.9125946053443528
2024-04-10T15:02:01.321836,INX-24APR10-B5187,38.0,no,95,4.118700094056933
2024-04-10T15:03:00.830707,INX-24APR10-B5137,3.0,yes,44,15.624397951648291
2024-04-10T15:04:00.726996,INX-24APR10-B5137,2.0,yes,44,15.932150671710758
2024-04-10T15:05:00.734803,INX-24APR10-B5137,1.0,yes,44,16.813913618744607
2024-04-10T15:09:00.691430,INX-24APR10-B5137,1.0,yes,44,9.964860282396401
2024-04-10T15:09:01.130919,INX-24APR10-B5162,-25.0,no,61,0
2024-04-10T15:10:00.705171,INX-24APR10-B5112,3.0,no,92,4.917342803447937
2024-04-10T15:10:00.760117,INX-24APR10-B5137,19.0,yes,42,12.166435513553644
2024-04-10T15:10:00.815035,INX-24APR10-B5187,3.0,no,94,4.729783600805916
2024-04-10T15:11:00.736588,INX-24APR10-B5137,2.0,yes,40,11.978281886572475
2024-04-10T15:12:00.768641,INX-24APR10-B5137,2.0,yes,40,8.566175510610833
2024-04-10T15:13:00.768581,INX-24APR10-B5137,1.0,yes,41,6.126864003112871
2024-04-10T15:13:00.821973,INX-24APR10-B5162,1.0,yes,44,5.388600990864148
2024-04-10T15:14:01.149675,INX-24APR10-B5162,-1.0,yes,48,0
2024-04-10T15:15:00.719807,INX-24APR10-B5137,4.0,yes,29,6.210832922627517
2024-04-10T15:15:00.773889,INX-24APR10-B5162,3.0,yes,52,8.569717906066401
2024-04-10T15:15:00.827701,INX-24APR10-B5187,2.0,no,87,9.401415951546682
2024-04-10T15:16:00.753739,INX-24APR10-B5137,6.0,yes,25,10.102529290773731
2024-04-10T15:16:00.819599,INX-24APR10-B5162,3.0,yes,51,9.881213504423627
2024-04-10T15:16:00.874750,INX-24APR10-B5187,3.0,no,81,15.558795095025658
2024-04-10T15:17:00.755184,INX-24APR10-B5137,1.0,no,76,6.004413961922708
2024-04-10T15:17:00.810809,INX-24APR10-B5162,6.0,yes,50,22.20591271866688
2024-04-10T15:17:00.862153,INX-24APR10-B5187,1.0,no,82,8.351729918966555
2024-04-10T15:17:01.200996,INX-24APR10-B5137,-377.0,yes,24,0
2024-04-10T15:18:01.003567,INX-24APR10-B5112,8.0,no,96,3.89543778224305
2024-04-10T15:18:01.061955,INX-24APR10-B5137,21.0,no,73,7.026693175875124
2024-04-10T15:18:01.119170,INX-24APR10-B5162,101.0,yes,49,22.81022561567005
2024-04-10T15:18:01.174563,INX-24APR10-B5187,17.0,no,85,6.9407262290087886
2024-04-10T15:19:00.734057,INX-24APR10-B5162,2.0,yes,50,18.765663714678013
2024-04-10T15:20:00.772878,INX-24APR10-B5162,1.0,yes,50,19.237349102273015
2024-04-10T15:20:01.172931,INX-24APR10-B5137,-21.0,no,75,0
2024-04-10T15:21:00.704698,INX-24APR10-B5137,1.0,no,81,2.0736395537188628
2024-04-10T15:21:00.763323,INX-24APR10-B5162,20.0,yes,50,24.423617087726598
2024-04-10T15:21:00.821195,INX-24APR10-B5187,7.0,no,78,13.451778831903425
2024-04-10T15:22:00.699939,INX-24APR10-B5162,1.0,yes,50,26.03817972967694
2024-04-10T15:27:00.752374,INX-24APR10-B5162,1.0,yes,52,22.891464191391748
2024-04-10T15:35:01.085699,INX-24APR10-B5137,-1.0,no,64,0
2024-04-10T15:59:00.671142,INX-24APR10-T5100,-362.0,no,99,0
